season tcID TC YYYYMMDDHH lat lon vmax pmin status distance
2019 EP11 Juliette 2019090412 19.1 -116.9 85 972 HU 621
2019 EP11 Juliette 2019090418 19.2 -117.5 85 972 HU 684
2019 EP11 Juliette 2019090500 19.5 -118.2 80 976 HU 760
2019 EP11 Juliette 2019090506 19.9 -118.8 80 976 HU 827
2019 EP11 Juliette 2019090512 20.4 -119.6 80 976 HU 906
2019 EP11 Juliette 2019090518 21.0 -120.5 80 976 HU 910
2019 EP11 Juliette 2019090600 21.5 -121.3 75 979 HU 881
2019 EP11 Juliette 2019090606 22.1 -122.2 70 984 HU 856
2019 EP11 Juliette 2019090612 22.6 -123.3 70 984 HU 866
2019 EP11 Juliette 2019090618 23.2 -124.4 60 992 TS 884
2019 EP11 Juliette 2019090700 23.6 -125.5 50 997 TS 933
2019 EP11 Juliette 2019090706 23.9 -126.6 40 1005 LO 1000
2019 EP11 Juliette 2019090712 24.2 -127.8 40 1005 LO 1084
2019 EP11 Juliette 2019090718 24.4 -128.9 35 1006 LO 1170
2019 EP11 Juliette 2019090800 24.5 -130.0 35 1006 LO 1265
2019 EP11 Juliette 2019090806 24.5 -131.1 30 1006 LO 1366
2019 EP11 Juliette 2019090812 24.4 -132.2 30 1006 LO 1472
2019 EP11 Juliette 2019090818 24.3 -133.4 30 1006 LO 1589
2019 EP11 Juliette 2019090900 24.3 -134.7 30 1006 LO 1711
2019 EP11 Juliette 2019090906 24.3 -135.9 25 1006 LO 1825
2019 EP11 Juliette 2019090912 24.3 -137.1 25 1006 LO 1903
2019 EP12 Akoni 2019090306 14.6 -134.7 20 1009 LO 2208
2019 EP12 Akoni 2019090312 14.4 -135.7 20 1009 LO 2112
2019 EP12 Akoni 2019090318 14.2 -136.8 20 1009 LO 2007
2019 EP12 Akoni 2019090400 14.0 -138.0 20 1009 LO 1894
2019 EP12 Akoni 2019090406 13.7 -139.1 20 1009 LO 1796
2019 EP12 Akoni 2019090412 13.5 -140.0 25 1009 TD 1717
2019 EP12 Akoni 2019090418 13.1 -140.9 25 1009 TD 1649
2019 EP12 Akoni 2019090500 12.9 -142.2 25 1009 TD 1536
2019 EP12 Akoni 2019090506 12.6 -143.0 25 1008 TD 1479
2019 EP12 Akoni 2019090512 12.3 -143.8 30 1006 TD 1426
2019 EP12 Akoni 2019090518 12.1 -144.6 35 1004 TS 1369
2019 EP12 Akoni 2019090600 11.7 -146.0 35 1004 TS 1283
2019 EP12 Akoni 2019090606 11.4 -147.4 35 1005 TS 1202
2019 EP12 Akoni 2019090612 11.4 -148.8 30 1007 LO 1107
2019 EP12 Akoni 2019090618 11.4 -150.3 30 1007 LO 1019
2019 EP13 Kiko 2019091206 15.2 -109.5 25 1007 TD 427
2019 EP13 Kiko 2019091212 15.6 -110.6 30 1006 TD 355
2019 EP13 Kiko 2019091218 15.9 -111.5 35 1004 TS 323
2019 EP13 Kiko 2019091300 16.2 -112.3 35 1004 TS 317
2019 EP13 Kiko 2019091306 16.4 -113.1 35 1004 TS 345
2019 EP13 Kiko 2019091312 16.6 -114.0 35 1004 TS 399
2019 EP13 Kiko 2019091318 16.8 -114.9 35 1004 TS 467
2019 EP13 Kiko 2019091400 17.0 -115.8 40 1003 TS 545
2019 EP13 Kiko 2019091406 17.2 -116.8 50 1000 TS 638
2019 EP13 Kiko 2019091412 17.2 -117.8 60 992 TS 740
2019 EP13 Kiko 2019091418 17.0 -118.8 75 985 HU 848
2019 EP13 Kiko 2019091500 16.9 -119.6 95 970 HU 934
2019 EP13 Kiko 2019091506 16.9 -120.3 105 958 HU 1006
2019 EP13 Kiko 2019091512 17.0 -120.9 115 950 HU 1066
