YEAR,PART_ID,NAME,DATETIME,LAT,LON,WIND,PRESSURE,CATEGORY,DISTANCE,ID,LEADING,RI,RW,NEAR_LAND
2018,AL09,ISAAC,2018-09-10 18:00:00,14.4,-44.8,65,995,HU,1335,AL092018,False,False,False,False
2018,AL09,ISAAC,2018-09-11 00:00:00,14.5,-46.2,60,997,TS,1252,AL092018,False,False,False,False
2018,AL09,ISAAC,2018-09-11 06:00:00,14.6,-47.6,60,997,TS,1179,AL092018,False,False,False,False
2018,AL09,ISAAC,2018-09-11 12:00:00,14.6,-49.1,60,997,TS,1108,AL092018,False,False,False,False
2018,AL09,ISAAC,2018-09-11 18:00:00,14.6,-50.5,60,997,TS,981,AL092018,False,False,False,False
2018,AL09,ISAAC,2018-09-12 00:00:00,14.5,-51.7,55,998,TS,852,AL092018,False,False,False,False
2018,AL09,ISAAC,2018-09-12 06:00:00,14.6,-52.9,55,999,TS,727,AL092018,False,False,False,False
2018,AL09,ISAAC,2018-09-12 12:00:00,14.9,-54.2,55,1001,TS,600,AL092018,False,False,False,False
2018,AL09,ISAAC,2018-09-12 18:00:00,15.2,-55.7,50,1003,TS,465,AL092018,False,False,False,False
2018,AL12,KIRK,2018-09-25 00:00:00,10.3,-42.7,35,1007,WV,1166,AL122018,True,False,False,False
2018,AL12,KIRK,2018-09-25 06:00:00,10.7,-44.8,35,1007,WV,1020,AL122018,True,False,False,False
2018,AL12,KIRK,2018-09-25 12:00:00,11.0,-46.8,35,1007,WV,903,AL122018,True,False,False,False
2018,AL12,KIRK,2018-09-25 18:00:00,11.3,-48.6,40,1006,WV,812,AL122018,True,False,False,False
2018,AL12,KIRK,2018-09-26 00:00:00,11.5,-50.3,45,1005,TS,739,AL122018,True,False,False,False
2018,AL12,KIRK,2018-09-26 06:00:00,11.8,-52.0,50,1004,TS,700,AL122018,False,False,False,False
2018,AL12,KIRK,2018-09-26 12:00:00,12.1,-53.6,55,1002,TS,647,AL122018,False,False,False,False
2018,AL12,KIRK,2018-09-26 18:00:00,12.5,-55.0,55,998,TS,489,AL122018,False,False,False,False
2018,AL12,KIRK,2018-09-27 00:00:00,12.9,-56.4,50,1002,TS,333,AL122018,False,False,False,False
2018,AL12,KIRK,2018-09-27 06:00:00,13.3,-57.7,50,1002,TS,192,AL122018,False,False,False,True
2018,AL12,KIRK,2018-09-27 12:00:00,13.6,-58.7,50,998,TS,96,AL122018,False,False,False,True
2018,AL12,KIRK,2018-09-27 18:00:00,14.0,-59.8,50,1000,TS,77,AL122018,False,False,False,True
2018,AL13,LESLIE,2018-09-24 18:00:00,33.0,-47.6,35,1004,SS,1590,AL132018,True,False,False,False
2018,AL13,LESLIE,2018-09-25 00:00:00,32.7,-47.2,30,1005,SD,1615,AL132018,True,False,False,False
2018,AL13,LESLIE,2018-09-25 06:00:00,32.1,-46.7,30,1005,SD,1613,AL132018,True,False,False,False
2018,AL13,LESLIE,2018-09-25 12:00:00,31.7,-45.2,30,1005,EX,1525,AL132018,True,True,False,False
2018,AL13,LESLIE,2018-09-25 18:00:00,32.9,-44.3,40,1000,EX,1378,AL132018,True,True,False,False
2018,AL13,LESLIE,2018-09-26 00:00:00,32.6,-42.6,50,998,EX,1272,AL132018,False,True,False,False
2018,AL13,LESLIE,2018-09-26 06:00:00,32.3,-40.3,55,992,EX,1138,AL132018,False,True,False,False
2018,AL13,LESLIE,2018-09-26 12:00:00,33.8,-38.5,55,987,EX,901,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-26 18:00:00,36.1,-38.6,60,978,EX,746,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-27 00:00:00,37.3,-40.4,65,970,EX,833,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-27 06:00:00,37.1,-41.6,65,970,EX,941,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-27 12:00:00,37.0,-42.5,65,970,EX,1020,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-27 18:00:00,37.0,-43.4,60,978,EX,1096,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-28 00:00:00,36.9,-44.5,50,983,EX,1192,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-28 06:00:00,36.6,-45.3,50,983,EX,1270,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-28 12:00:00,36.4,-46.4,45,986,SS,1271,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-28 18:00:00,36.3,-47.4,45,986,SS,1247,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-29 00:00:00,35.9,-48.9,40,991,SS,1248,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-29 06:00:00,35.4,-50.0,40,991,SS,1280,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-29 12:00:00,34.7,-50.6,40,991,SS,1347,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-29 18:00:00,34.3,-51.3,45,991,TS,1280,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-30 00:00:00,34.0,-51.7,45,991,TS,1240,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-30 06:00:00,33.8,-52.2,45,991,TS,1192,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-30 12:00:00,33.7,-52.6,45,991,TS,1154,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-09-30 18:00:00,33.6,-53.0,45,991,TS,1117,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-01 00:00:00,33.5,-53.4,45,991,TS,1079,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-01 06:00:00,33.3,-53.7,50,990,TS,1050,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-01 12:00:00,33.1,-54.1,50,990,TS,1011,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-01 18:00:00,32.8,-54.4,50,990,TS,983,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-02 00:00:00,32.4,-54.9,50,990,TS,936,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-02 06:00:00,31.9,-55.4,55,989,TS,893,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-02 12:00:00,31.2,-55.9,55,989,TS,856,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-02 18:00:00,30.4,-56.2,60,986,TS,849,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-03 00:00:00,29.8,-56.6,60,984,TS,834,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-03 06:00:00,29.6,-56.8,65,980,HU,824,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-03 12:00:00,29.5,-56.8,75,972,HU,829,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-03 18:00:00,29.8,-56.9,75,970,HU,807,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-04 00:00:00,30.3,-57.0,75,972,HU,779,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-04 06:00:00,30.9,-57.1,70,976,HU,751,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-04 12:00:00,31.7,-57.2,65,979,HU,726,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-04 18:00:00,32.8,-57.3,60,982,TS,712,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-05 00:00:00,34.2,-57.6,55,984,TS,709,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-05 06:00:00,35.2,-58.2,55,986,TS,697,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-05 12:00:00,35.9,-58.3,55,986,TS,727,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-05 18:00:00,36.2,-58.1,50,987,TS,760,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-06 00:00:00,36.5,-57.6,50,987,TS,816,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-06 06:00:00,36.9,-57.0,50,987,TS,885,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-06 12:00:00,37.4,-56.4,50,987,TS,958,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-06 18:00:00,37.5,-55.1,50,987,TS,998,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-07 00:00:00,37.4,-53.7,50,987,TS,1030,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-07 06:00:00,37.1,-52.5,50,987,TS,1065,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-07 12:00:00,36.5,-51.6,50,987,TS,1138,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-07 18:00:00,36.1,-50.5,50,987,TS,1195,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-08 00:00:00,35.8,-49.4,45,989,TS,1248,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-08 06:00:00,35.5,-48.5,45,989,TS,1300,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-08 12:00:00,34.9,-47.4,45,989,TS,1394,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-08 18:00:00,34.3,-46.2,50,986,TS,1446,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-09 00:00:00,33.5,-45.1,55,983,TS,1402,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-09 06:00:00,32.7,-44.2,55,983,TS,1383,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-09 12:00:00,31.6,-43.6,55,983,TS,1416,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-09 18:00:00,30.7,-43.1,60,983,TS,1450,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-10 00:00:00,29.8,-42.7,65,981,HU,1497,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-10 06:00:00,28.8,-42.7,65,981,HU,1582,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-10 12:00:00,28.1,-42.5,65,980,HU,1632,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-10 18:00:00,27.7,-42.2,65,980,HU,1651,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-11 00:00:00,27.7,-41.6,70,978,HU,1618,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-11 06:00:00,28.1,-40.7,70,978,HU,1532,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-11 12:00:00,28.8,-39.3,70,978,HU,1395,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-11 18:00:00,29.5,-37.5,75,976,HU,1244,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-12 00:00:00,30.4,-35.2,80,968,HU,1067,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-12 06:00:00,31.4,-32.5,80,968,HU,866,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-12 12:00:00,32.6,-29.6,75,971,HU,636,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-12 18:00:00,33.4,-26.3,75,971,HU,411,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-13 00:00:00,34.2,-22.4,70,976,HU,391,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-13 06:00:00,35.5,-18.3,65,977,HU,313,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-13 12:00:00,37.2,-14.1,65,979,HU,443,AL132018,False,False,False,False
2018,AL13,LESLIE,2018-10-13 18:00:00,39.3,-10.5,60,984,EX,100,AL132018,False,False,False,True
2018,AL14,MICHAEL,2018-10-06 18:00:00,17.8,-86.6,25,1006,LO,120,AL142018,True,False,False,True
2018,AL14,MICHAEL,2018-10-07 00:00:00,18.1,-86.9,25,1004,LO,74,AL142018,True,True,False,True
2018,AL14,MICHAEL,2018-10-07 06:00:00,18.4,-86.8,30,1004,TD,64,AL142018,True,True,False,True
2018,AL14,MICHAEL,2018-10-07 12:00:00,18.8,-86.4,35,1003,TS,104,AL142018,True,True,False,True
2018,AL14,MICHAEL,2018-10-07 18:00:00,19.1,-85.7,45,999,TS,184,AL142018,True,True,False,True
2018,AL14,MICHAEL,2018-10-08 00:00:00,19.7,-85.5,50,996,TS,163,AL142018,False,True,False,True
2018,AL14,MICHAEL,2018-10-08 06:00:00,20.2,-85.4,60,984,TS,148,AL142018,False,True,False,True
2018,AL14,MICHAEL,2018-10-08 12:00:00,20.9,-85.1,65,982,HU,109,AL142018,False,True,False,True
2018,AL14,MICHAEL,2018-10-08 18:00:00,21.7,-85.1,75,977,HU,28,AL142018,False,True,False,True
2018,AL14,MICHAEL,2018-10-09 00:00:00,22.7,-85.2,85,971,HU,93,AL142018,False,True,False,True
2018,AL14,MICHAEL,2018-10-09 06:00:00,23.7,-85.8,85,973,HU,206,AL142018,False,True,False,True
2018,AL14,MICHAEL,2018-10-09 12:00:00,24.6,-86.2,90,968,HU,303,AL142018,False,True,False,False
2018,AL14,MICHAEL,2018-10-09 18:00:00,25.6,-86.4,100,961,HU,401,AL142018,False,True,False,False
2018,AL14,MICHAEL,2018-10-10 00:00:00,26.6,-86.5,110,952,HU,364,AL142018,False,True,False,False
2018,AL14,MICHAEL,2018-10-10 06:00:00,27.7,-86.6,120,945,HU,260,AL142018,False,True,False,False
2018,AL14,MICHAEL,2018-10-10 12:00:00,29.0,-86.3,125,934,HU,129,AL142018,False,True,False,True
2018,AL14,MICHAEL,2018-10-10 18:00:00,30.2,-85.4,135,920,HU,0,AL142018,False,True,True,True
2018,AL14,MICHAEL,2018-10-11 00:00:00,31.5,-84.5,80,957,HU,0,AL142018,False,False,True,True
2018,AL14,MICHAEL,2018-10-11 06:00:00,32.8,-83.2,50,979,TS,0,AL142018,False,False,True,True
2018,AL14,MICHAEL,2018-10-11 12:00:00,34.1,-81.7,45,987,TS,0,AL142018,False,False,True,True
2018,AL14,MICHAEL,2018-10-11 18:00:00,35.6,-80.0,45,991,TS,0,AL142018,False,False,False,True
2018,AL14,MICHAEL,2018-10-12 00:00:00,36.5,-77.7,50,988,EX,0,AL142018,False,False,False,True
2018,AL14,MICHAEL,2018-10-12 06:00:00,37.3,-75.0,60,983,EX,69,AL142018,False,False,False,True
2018,AL14,MICHAEL,2018-10-12 12:00:00,39.1,-70.6,60,980,EX,244,AL142018,False,False,False,True
2018,AL14,MICHAEL,2018-10-12 18:00:00,41.1,-66.1,60,977,EX,273,AL142018,False,False,False,False
2018,AL14,MICHAEL,2018-10-13 00:00:00,43.1,-61.5,65,975,EX,209,AL142018,False,False,False,True
2018,AL14,MICHAEL,2018-10-13 06:00:00,44.8,-55.7,65,975,EX,231,AL142018,False,False,False,True
2018,AL14,MICHAEL,2018-10-13 12:00:00,46.4,-48.2,65,975,EX,362,AL142018,False,False,False,False
2018,AL14,MICHAEL,2018-10-13 18:00:00,47.6,-40.7,65,975,EX,897,AL142018,False,False,False,False
2018,AL14,MICHAEL,2018-10-14 00:00:00,48.4,-33.1,65,975,EX,1001,AL142018,False,False,False,False
2018,AL14,MICHAEL,2018-10-14 06:00:00,48.8,-26.1,65,975,EX,1093,AL142018,False,False,False,False
2018,AL14,MICHAEL,2018-10-14 12:00:00,48.6,-20.7,60,975,EX,821,AL142018,False,False,False,False
2018,AL14,MICHAEL,2018-10-14 18:00:00,47.5,-16.4,55,978,EX,651,AL142018,False,False,False,False
2018,AL14,MICHAEL,2018-10-15 00:00:00,45.9,-13.5,55,982,EX,458,AL142018,False,False,False,False
2018,AL14,MICHAEL,2018-10-15 06:00:00,44.4,-11.4,50,989,EX,226,AL142018,False,False,False,True
2018,AL15,NADINE,2018-10-08 18:00:00,9.5,-27.6,25,1009,LO,687,AL152018,True,False,False,False
2018,AL15,NADINE,2018-10-09 00:00:00,9.8,-28.4,25,1009,LO,708,AL152018,True,True,False,False
2018,AL15,NADINE,2018-10-09 06:00:00,10.1,-29.0,30,1008,TD,725,AL152018,True,True,False,False
2018,AL15,NADINE,2018-10-09 12:00:00,10.4,-29.6,35,1006,TS,749,AL152018,True,True,False,False
2018,AL15,NADINE,2018-10-09 18:00:00,10.8,-30.2,40,1004,TS,771,AL152018,True,True,False,False
2018,AL15,NADINE,2018-10-10 00:00:00,11.2,-30.7,50,999,TS,791,AL152018,False,True,False,False
2018,AL15,NADINE,2018-10-10 06:00:00,11.8,-30.9,55,995,TS,777,AL152018,False,True,False,False
2018,AL15,NADINE,2018-10-10 12:00:00,12.3,-31.4,55,996,TS,803,AL152018,False,False,False,False
2018,AL15,NADINE,2018-10-10 18:00:00,12.8,-32.0,50,998,TS,846,AL152018,False,False,False,False
2018,AL15,NADINE,2018-10-11 00:00:00,13.3,-32.5,50,998,TS,875,AL152018,False,False,False,False
2018,AL16,OSCAR,2018-10-26 18:00:00,25.4,-45.3,35,1006,SS,1906,AL162018,True,False,False,False
2018,AL16,OSCAR,2018-10-27 00:00:00,26.4,-45.3,40,1005,SS,1951,AL162018,True,False,False,False
2018,AL16,OSCAR,2018-10-27 06:00:00,27.1,-46.5,45,998,SS,1862,AL162018,True,False,False,False
2018,AL16,OSCAR,2018-10-27 12:00:00,27.4,-48.0,50,995,SS,1712,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-10-27 18:00:00,27.1,-49.9,50,995,TS,1554,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-10-28 00:00:00,25.9,-51.1,55,994,TS,1431,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-10-28 06:00:00,25.4,-52.0,55,994,TS,1326,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-10-28 12:00:00,25.4,-53.1,60,990,TS,1241,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-10-28 18:00:00,25.7,-54.8,65,988,HU,1147,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-10-29 00:00:00,25.5,-56.4,65,988,HU,1032,AL162018,False,True,False,False
2018,AL16,OSCAR,2018-10-29 06:00:00,25.5,-57.5,70,986,HU,976,AL162018,False,True,False,False
2018,AL16,OSCAR,2018-10-29 12:00:00,25.7,-58.1,75,981,HU,970,AL162018,False,True,False,False
2018,AL16,OSCAR,2018-10-29 18:00:00,26.2,-58.5,85,974,HU,914,AL162018,False,True,False,False
2018,AL16,OSCAR,2018-10-30 00:00:00,27.0,-58.5,95,966,HU,849,AL162018,False,True,True,False
2018,AL16,OSCAR,2018-10-30 06:00:00,28.0,-58.4,90,970,HU,782,AL162018,False,False,True,False
2018,AL16,OSCAR,2018-10-30 12:00:00,29.0,-58.0,85,971,HU,750,AL162018,False,False,True,False
2018,AL16,OSCAR,2018-10-30 18:00:00,30.3,-57.3,75,977,HU,751,AL162018,False,False,True,False
2018,AL16,OSCAR,2018-10-31 00:00:00,31.7,-56.0,70,977,HU,838,AL162018,False,False,True,False
2018,AL16,OSCAR,2018-10-31 06:00:00,33.0,-54.6,70,977,HU,964,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-10-31 12:00:00,35.4,-52.4,70,974,HU,1202,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-10-31 18:00:00,38.0,-50.5,70,972,EX,988,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-11-01 00:00:00,40.7,-48.7,75,968,EX,753,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-11-01 06:00:00,43.4,-46.9,75,965,EX,609,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-11-01 12:00:00,46.0,-44.7,65,965,EX,630,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-11-01 18:00:00,48.2,-41.8,60,965,EX,813,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-11-02 00:00:00,50.3,-38.6,60,965,EX,1058,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-11-02 06:00:00,52.3,-35.5,60,961,EX,978,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-11-02 12:00:00,53.4,-33.1,60,957,EX,959,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-11-02 18:00:00,54.2,-30.4,65,954,EX,1009,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-11-03 00:00:00,55.3,-26.8,70,952,EX,977,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-11-03 06:00:00,56.6,-23.1,65,956,EX,790,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-11-03 12:00:00,57.9,-19.6,55,960,EX,616,AL162018,False,False,False,False
2018,AL16,OSCAR,2018-11-03 18:00:00,58.9,-17.1,50,964,EX,509,AL162018,False,False,False,False
2019,AL02,BARRY,2019-07-11 06:00:00,27.7,-88.0,35,1007,TS,191,AL022019,True,False,False,True
2019,AL02,BARRY,2019-07-11 12:00:00,27.7,-88.4,35,1005,TS,171,AL022019,True,False,False,True
2019,AL02,BARRY,2019-07-11 18:00:00,27.7,-88.8,40,1005,TS,159,AL022019,True,False,False,True
2019,AL02,BARRY,2019-07-12 00:00:00,27.8,-89.2,45,1001,TS,141,AL022019,True,False,False,True
2019,AL02,BARRY,2019-07-12 06:00:00,27.9,-89.7,45,1001,TS,135,AL022019,True,False,False,True
2019,AL02,BARRY,2019-07-12 12:00:00,28.1,-90.2,50,998,TS,116,AL022019,False,False,False,True
2019,AL02,BARRY,2019-07-12 18:00:00,28.4,-90.7,55,993,TS,85,AL022019,False,False,False,True
2019,AL02,BARRY,2019-07-13 00:00:00,28.6,-91.1,60,993,TS,68,AL022019,False,False,False,True
2019,AL02,BARRY,2019-07-13 06:00:00,28.9,-91.5,60,993,TS,50,AL022019,False,False,False,True
2019,AL02,BARRY,2019-07-13 12:00:00,29.3,-91.9,65,993,HU,28,AL022019,False,False,False,True
2019,AL02,BARRY,2019-07-13 18:00:00,29.9,-92.4,60,996,TS,0,AL022019,False,False,False,True
2019,AL02,BARRY,2019-07-14 00:00:00,30.4,-92.8,50,999,TS,0,AL022019,False,False,False,True
2019,AL05,DORIAN,2019-08-26 18:00:00,12.6,-58.3,45,1006,TS,140,AL052019,True,False,False,True
2019,AL05,DORIAN,2019-08-27 00:00:00,13.0,-59.2,45,1005,TS,32,AL052019,True,False,False,True
2019,AL05,DORIAN,2019-08-27 06:00:00,13.5,-60.2,45,1005,TS,67,AL052019,True,False,False,True
2019,AL05,DORIAN,2019-08-27 12:00:00,14.2,-61.2,45,1005,TS,32,AL052019,True,False,False,True
2019,AL05,DORIAN,2019-08-27 18:00:00,15.0,-62.0,45,1004,TS,77,AL052019,True,True,False,True
2019,AL05,DORIAN,2019-08-28 00:00:00,15.7,-62.8,50,1003,TS,122,AL052019,False,True,False,True
2019,AL05,DORIAN,2019-08-28 06:00:00,16.4,-63.5,55,1001,TS,128,AL052019,False,True,False,True
2019,AL05,DORIAN,2019-08-28 12:00:00,17.3,-64.2,60,999,TS,72,AL052019,False,True,False,True
2019,AL05,DORIAN,2019-08-28 18:00:00,18.4,-65.1,70,993,HU,38,AL052019,False,True,False,True
2019,AL05,DORIAN,2019-08-29 00:00:00,19.2,-65.7,75,989,HU,86,AL052019,False,True,False,True
2019,AL05,DORIAN,2019-08-29 06:00:00,20.0,-66.3,75,988,HU,169,AL052019,False,False,False,True
2019,AL05,DORIAN,2019-08-29 12:00:00,21.0,-66.9,75,986,HU,275,AL052019,False,False,False,False
2019,AL05,DORIAN,2019-08-29 18:00:00,22.0,-67.4,75,983,HU,356,AL052019,False,True,False,False
2019,AL05,DORIAN,2019-08-30 00:00:00,22.8,-68.0,80,978,HU,380,AL052019,False,True,False,False
2019,AL05,DORIAN,2019-08-30 06:00:00,23.5,-68.8,90,978,HU,342,AL052019,False,True,False,False
2019,AL05,DORIAN,2019-08-30 12:00:00,24.3,-69.5,95,972,HU,353,AL052019,False,True,False,False
2019,AL05,DORIAN,2019-08-30 18:00:00,24.8,-70.3,100,968,HU,360,AL052019,False,True,False,False
2019,AL05,DORIAN,2019-08-31 00:00:00,25.3,-71.1,115,949,HU,365,AL052019,False,True,False,False
2019,AL05,DORIAN,2019-08-31 06:00:00,25.6,-72.1,120,947,HU,291,AL052019,False,True,False,False
2019,AL05,DORIAN,2019-08-31 12:00:00,25.9,-73.0,125,944,HU,249,AL052019,False,True,False,True
2019,AL05,DORIAN,2019-08-31 18:00:00,26.1,-74.0,130,942,HU,227,AL052019,False,True,False,True
2019,AL05,DORIAN,2019-09-01 00:00:00,26.3,-74.7,135,939,HU,194,AL052019,False,True,False,True
2019,AL05,DORIAN,2019-09-01 06:00:00,26.4,-75.6,145,934,HU,143,AL052019,False,True,False,True
2019,AL05,DORIAN,2019-09-01 12:00:00,26.5,-76.5,155,927,HU,56,AL052019,False,True,False,True
2019,AL05,DORIAN,2019-09-01 18:00:00,26.5,-77.1,160,910,HU,0,AL052019,False,True,True,True
2019,AL05,DORIAN,2019-09-02 00:00:00,26.6,-77.7,155,914,HU,20,AL052019,False,False,True,True
2019,AL05,DORIAN,2019-09-02 06:00:00,26.6,-78.0,145,916,HU,8,AL052019,False,False,True,True
2019,AL05,DORIAN,2019-09-02 12:00:00,26.7,-78.3,135,927,HU,0,AL052019,False,False,True,True
2019,AL05,DORIAN,2019-09-02 18:00:00,26.8,-78.4,125,938,HU,10,AL052019,False,False,True,True
2019,AL05,DORIAN,2019-09-03 00:00:00,26.9,-78.5,115,944,HU,19,AL052019,False,False,True,True
2019,AL05,DORIAN,2019-09-03 06:00:00,27.0,-78.5,105,950,HU,30,AL052019,False,False,True,True
2019,AL05,DORIAN,2019-09-03 12:00:00,27.1,-78.5,100,954,HU,41,AL052019,False,False,True,True
2019,AL05,DORIAN,2019-09-03 18:00:00,27.6,-78.6,95,959,HU,97,AL052019,False,False,True,True
2019,AL05,DORIAN,2019-09-04 00:00:00,28.1,-78.8,90,959,HU,155,AL052019,False,False,True,True
2019,AL05,DORIAN,2019-09-04 06:00:00,28.8,-79.2,90,964,HU,138,AL052019,False,False,False,True
2019,AL05,DORIAN,2019-09-04 12:00:00,29.5,-79.6,90,963,HU,135,AL052019,False,False,False,True
2019,AL05,DORIAN,2019-09-04 18:00:00,30.1,-79.7,95,960,HU,154,AL052019,False,False,False,True
2019,AL05,DORIAN,2019-09-05 00:00:00,30.7,-79.7,100,955,HU,167,AL052019,False,False,False,True
2019,AL05,DORIAN,2019-09-05 06:00:00,31.4,-79.6,100,958,HU,138,AL052019,False,False,False,True
2019,AL05,DORIAN,2019-09-05 12:00:00,32.1,-79.2,100,958,HU,96,AL052019,False,False,False,True
2019,AL05,DORIAN,2019-09-05 18:00:00,32.7,-78.9,95,958,HU,60,AL052019,False,False,False,True
2019,AL05,DORIAN,2019-09-06 00:00:00,33.4,-77.9,90,956,HU,60,AL052019,False,False,False,True
2019,AL05,DORIAN,2019-09-06 06:00:00,34.1,-76.9,90,956,HU,65,AL052019,False,False,False,True
2019,AL05,DORIAN,2019-09-06 12:00:00,35.1,-75.7,85,956,HU,19,AL052019,False,False,False,True
2019,AL05,DORIAN,2019-09-06 18:00:00,36.2,-73.7,85,956,HU,172,AL052019,False,False,False,True
2019,AL05,DORIAN,2019-09-07 00:00:00,37.4,-71.2,85,956,HU,360,AL052019,False,False,False,False
2019,AL05,DORIAN,2019-09-07 06:00:00,38.9,-68.9,85,955,HU,279,AL052019,False,False,False,False
2019,AL05,DORIAN,2019-09-07 12:00:00,40.8,-66.9,85,954,HU,265,AL052019,False,False,False,False
2019,AL05,DORIAN,2019-09-07 18:00:00,42.8,-64.6,80,954,LO,106,AL052019,False,False,False,True
2019,AL05,DORIAN,2019-09-08 00:00:00,45.2,-62.9,80,956,LO,0,AL052019,False,False,True,True
2019,AL05,DORIAN,2019-09-08 06:00:00,47.6,-61.9,75,960,EX,22,AL052019,False,False,True,True
2019,AL05,DORIAN,2019-09-08 12:00:00,49.4,-60.4,70,962,EX,96,AL052019,False,False,True,True
2019,AL05,DORIAN,2019-09-08 18:00:00,50.8,-57.9,60,966,EX,46,AL052019,False,False,True,True
2019,AL05,DORIAN,2019-09-09 00:00:00,51.6,-54.8,50,980,EX,46,AL052019,False,False,True,True
